datetime,subjID,sex,CODED,prime_condition,prime_response,triv1_raw,triv1_correct,triv2_raw,triv2_correct,triv3_raw,triv3_correct,triv4_raw,triv4_correct,triv5_raw,triv5_correct,triv6_raw,triv6_correct,triv7_raw,triv7_correct,triv8_raw,triv8_correct,triv9_raw,triv9_correct,triv10_raw,triv10_correct,triv11_raw,triv11_correct,triv12_raw,triv12_correct,triv13_raw,triv13_correct,triv14_raw,triv14_correct,triv15_raw,triv15_correct,triv16_raw,triv16_correct,triv17_raw,triv17_correct,triv18_raw,triv18_correct,triv19_raw,triv19_correct,triv20_raw,triv20_correct,triv21_raw,triv21_correct,triv22_raw,triv22_correct,triv23_raw,triv23_correct,triv24_raw,triv24_correct,triv25_raw,triv25_correct,triv26_raw,triv26_correct,triv27_raw,triv27_correct,triv28_raw,triv28_correct,triv29_raw,triv29_correct,triv30_raw,triv30_correct,age,major,LANGUAGE,sex_r,year,area_writing,area_trivia,purpose,link_yn,link_text,thinking_yn,thinking_text,comments,prior_hool,professor_int_rating,professor_acc_rating,soccer.hooligan_int_rating,soccer.hooligan_acc_rating,correct_raw,skipped_raw,CORRECT_PCT,correct_skip_pct,COUNTRY,test_cond,enough_males
20161028-163913,par63,Female,1,professor,"daily life as a professor
- spare time for students to consult you
- prepare lecture slides and uploading them to moodle
- find links to essential and additional readings so students can access them easily

typical activities
- give lectures and supervise lab activities 

personality and characteristics
- approachable
- able to explain vague and difficult concepts to students 
- nice and friendly
- responsible
- well-prepared (make sure the materials on moodle are up to date/don't be late",Zimbabwe,FALSE,HTML,FALSE,Coypu,FALSE,Earth,TRUE,12,TRUE,Phillipines,FALSE,Neck,FALSE,Robin Hood,FALSE,Bronze,TRUE,Iceberg,FALSE,Isobars,TRUE,21,TRUE,General Motors,TRUE,360,FALSE,Mercury,FALSE,Mikhail Gorbachev,TRUE,Rainfall,FALSE,King Blue,FALSE,Continental Rise,FALSE,Republic,FALSE,Stethoscope,FALSE,Pablo Picasso,TRUE,Rio Lobos,FALSE,In the throat,TRUE,Belarus,FALSE,Jupiter,TRUE,Mozart,FALSE,Air temperature,FALSE,Keratin,TRUE,Spain,FALSE,18,"psychology
",Cantonese,1,1st year,"social psychology
",social psychology,"no idea
",1,no idea,0,NA,no,0,81,18,41,14,11,0,36.66666667,36.66666667,UK,0,1
20161028-165730,par64,female,1,professor,"I  would be always very busy, my daily routine will noramlly be conducting my research on the recent topic I have decided with my group. I also give lectures to students , which I would teach not only knowledge about the course but also some of the findings from my own research. Being a professor means I have to be very patient as students may get confused with some of the concepts which might be difficult to understand. I usually have to read a lot in order to gain more knowledge to help me with my academic research, therefore reading is always my main hobby as it has become a habit. Travelling during holiday time is another of my hobby since I can relax a little and may be able to learn more from other cultures.",Botswana,TRUE,HTML,FALSE,Muskrat,FALSE,Earth,TRUE,12,TRUE,Pakistan,FALSE,Leg,FALSE,Robin Hood,FALSE,Solder,FALSE,Wave,TRUE,Fronts,FALSE,21,TRUE,Ford,FALSE,360,FALSE,Venus,TRUE,Mikhail Gorbachev,TRUE,Radiation,TRUE,Deep Blue,TRUE,Continental Rise,FALSE,Fascist,TRUE,Stethoscope,FALSE,Pablo Picasso,TRUE,Colorado River,FALSE,In the throat,TRUE,Kazakhstan,FALSE,Jupiter,TRUE,Beethoven,FALSE,Relative humidity,FALSE,Collagen,FALSE,Spain,FALSE,20,Psychology,Chinese Mandarin,1,1st year,social psychology,cognitive psychology,"the first may be to ask for the stereotypes of professors people generally have, the second I have no idea.",0,NA,0,NA,no,1,80,18,20,5,13,0,43.33333333,43.33333333,UK,0,1
20161028-180604,par65,female,1,professor,"I am a helpful and friendly professor with passion to devote myself to teaching. I check my email at least once a day to see wether there is any question or request from my students.I offer lectures and tutorials which should involves interaction with students to a certain extent.I also enjoy communicating with students and my colleagues to share our opinions. In my leisure time, I am keen on reading cutting edge information in the field I study and reading books.Sports and plants are also my hobbies which is useful to keep me ",Botswana,TRUE,ASCII,TRUE,Muskrat,FALSE,Uranus,FALSE,12,TRUE,India,TRUE,Arm,TRUE,Sweeney Todd,FALSE,Bronze,TRUE,Iceberg,FALSE,Isobars,TRUE,15,FALSE,General Motors,TRUE,180,TRUE,Venus,TRUE,Boris Yeltsin,FALSE,Radiation,TRUE,Deep Blue,TRUE,Continental Shelf,TRUE,Fascist,TRUE,Penicillin,TRUE,Paul Cezanne,FALSE,Rio Grande,TRUE,In the throat,TRUE,Kazakhstan,FALSE,Jupiter,TRUE,Beethoven,FALSE,Air pressure,TRUE,Collagen,FALSE,France,TRUE,23,linguistics,Chinese,1,1st year,writing skill and logical thinking,background knowledge about the world,to improve one's logical thinking and know what kind of knowledge one lacks,1,the way thinking about a professor influenc how much one intend to collect different information and knowledge,1,thinking about a professor reflects to some extent what I do with knowledge in my real life,the questions are really interesting.,0,65,17,35,9,20,0,66.66666667,66.66666667,UK,0,1
20161028-183647,par66,female,1,professor,"In my daily life, as a univeristy professor i spend most of my time organising lectures, along side doing my own research and participating within research. I keep up to date with current affairs regarding my chosen field of study , aswell as ensuring my students are kept up to date also. I am very enquisitive as an individual , finding joy in research and learning new information and studing new ideas. I do however have hobbies outside of my research and my professional career, but I do however s",Zimbabwe,FALSE,HTML,FALSE,Capybara,TRUE,Mars,FALSE,8,FALSE,Bangledesh,FALSE,Foot,FALSE,Guy Fawkes,TRUE,Brass,FALSE,Wave,TRUE,Isobars,TRUE,21,TRUE,Chrysler,FALSE,180,TRUE,Venus,TRUE,0,FALSE,Pressure,FALSE,Blue Knight,FALSE,Continental Abyss,FALSE,Republic,FALSE,Penicillin,TRUE,Pablo Picasso,TRUE,Rio Grande,TRUE,In the throat,TRUE,Siberia,TRUE,Jupiter,TRUE,Beethoven,FALSE,Relative humidity,FALSE,Keratin,TRUE,Spain,FALSE,18,"psychology and language sciences
",ENGLISH,1,1st year,social,eductional,no idea,0,NA,0,NA,no,1,81,25,37,13,14,1,46.66666667,48.27586207,UK,0,1
20161031-105338,par67,Female,1,professor,"I give lectures, condcut research projects, supervise masters and doctoral students. I enjoy reading and read in my spare time. I ride a bike and wear a long coat. I enjoy cycling and walking, my hobbies are nothing too strenuous. I enjoy discussing my work and other people's work with other academics. I am intelligent and know how to talk and keep people engaged. I drink a lot of tea and coffee and my work does not get left at the office. I may work late or get up early to finish my reading or artcile I'm writing. I go to conferences abroad and this is my main travelli",Zaire,FALSE,HTML,FALSE,Beaver,FALSE,Uranus,FALSE,12,TRUE,Pakistan,FALSE,Foot,FALSE,Guy Fawkes,TRUE,Pewter,FALSE,Wave,TRUE,Isobars,TRUE,21,TRUE,Ford,FALSE,360,FALSE,Venus,TRUE,Mikhail Gorbachev,TRUE,Pressure,FALSE,Blue Knight,FALSE,Continental Slope,FALSE,Communist,FALSE,X Rays,FALSE,Henri Matisse,FALSE,Rio Grande,TRUE,In the throat,TRUE,Siberia,TRUE,Jupiter,TRUE,Tchaikovsky,TRUE,Air pressure,TRUE,Keratin,TRUE,Spain,FALSE,18,Psychology,ENGLISH,1,1st year,social psychology,cognitive psychology,To look at stereotypes in the first one and general knowledge in the second,1,Imagining yourself as a professor will make you perform better with the general knowledge questions,0,NA,no,1,80,23,30,10,14,0,46.66666667,46.66666667,UK,0,1
20161031-112305,par68,Female,0,soccer hooligan,"Every day, I would be watching soccer matches that involve the soccer club that I am a fan of. I would be cheering for my team and insulting the opponent team while wearing my team's sport jersey to show support. If I cannot make it to the matches I would be very upset and will watch the matches in a pub where I would create a lot of noise by degrading the other soccer club. I always drink as I watch games because it gets me high. I am a very hot-headed person and I do not like people who disagree with me. Whoever likes another rival team would be my enemy and I will not be friends with them. When I am free I would play some soccer games myself too and I will get very frustrated if I do not win. Also, I drink until I'm wasted reagrdless of winning (team)",Botswana,TRUE,HTML,FALSE,Capybara,TRUE,Mars,FALSE,12,TRUE,India,TRUE,Leg,FALSE,Guy Fawkes,TRUE,Bronze,TRUE,Iceberg,FALSE,Isotherms,FALSE,21,TRUE,Ford,FALSE,180,TRUE,Venus,TRUE,Boris Yeltsin,FALSE,Pressure,FALSE,Blue Knight,FALSE,Continental Slope,FALSE,Republic,FALSE,Penicillin,TRUE,Paul Cezanne,FALSE,Colorado River,FALSE,In the nose,FALSE,Siberia,TRUE,Jupiter,TRUE,Tchaikovsky,TRUE,Air pressure,TRUE,Keratin,TRUE,France,TRUE,19,psychology,"mandarin chinese
",1,1st year,social psychology,cognitive psychology,task 1 was to see how people develop stereotypes about others. task 2 was to test one's general knowledge for setting baseline measurements of this sub-scale,0,NA,0,NA,I think that soccer hooligans can be quite smart too and I don't see why thinking about them would affect my performance on the test,0,80,25,50,8,16,0,53.33333333,53.33333333,UK,0,1
20161031-120250,par70,female,0,soccer hooligan,"I will probably drink on a daily basis and visit sports bars really often. I love soccer but I probably don´t exercise too regularly. My favourite way of spending a night is to watch some great soccer games with my mates, while having a few beers at home. I�´m very short-tempered and I tend to yell when I´m feeling annoyed or upset. I curse often, not caring what others think of me when I do that. Also, I love my jerseys and all other soccer related items. If someone said something offensive against my favourite team I would definitely enter a fight with them.",Botswana,TRUE,0,FALSE,Capybara,TRUE,Uranus,FALSE,8,FALSE,Phillipines,FALSE,Leg,FALSE,Guy Fawkes,TRUE,Bronze,TRUE,Wave,TRUE,Isotherms,FALSE,21,TRUE,Chrysler,FALSE,180,TRUE,Mercury,FALSE,Alexander Popov,FALSE,Pressure,FALSE,Blue Knight,FALSE,Continental Slope,FALSE,Communist,FALSE,Penicillin,TRUE,Pablo Picasso,TRUE,Colorado River,FALSE,In the spine,FALSE,Ukraine,FALSE,Neptune,FALSE,Tchaikovsky,TRUE,Relative humidity,FALSE,Collagen,FALSE,Greece,FALSE,21,"psychology
",chinese,1,1st year,social psychology,clinical psychology,no idea,1,no idea,1,Thinking about an ignorant character makes me rather impatient and less acmen when completeing the general knowledge task.,no,0,70,20,50,15,10,1,33.33333333,34.48275862,UK,0,1
20161031-122418,par71 ,female,0,soccer hooligan,"I am from a working class family. I work as a plummer or I am currently unemployed. I love drinking and spending time in the pub. I have no ambitions and I'm frustrated with my life as it is going no where. I am a high school drop out with little qualifications. I usually stay at home and watch TV or hang around in pubs or street corners looking for somthing to do. My passion is drinking, I may have secret passions but my low self estime related to my lack of qualifications prevents me from doing them. I may have a large family. I live on benefits provided by the state. I most likely only wear hoddies and t-shirts. I may have scars around my body from fights and may have been",Botswana,TRUE,HTML,FALSE,Beaver,FALSE,Earth,TRUE,6,FALSE,India,TRUE,Arm,TRUE,Dick Turpin,FALSE,Bronze,TRUE,Wave,TRUE,Fronts,FALSE,25,FALSE,Ford,FALSE,360,FALSE,Mars,FALSE,Nikita Krushchev,FALSE,Radiation,TRUE,King Blue,FALSE,Continental Rise,FALSE,Communist,FALSE,X Rays,FALSE,Salvador Dali,FALSE,Colorado River,FALSE,In the throat,TRUE,Siberia,TRUE,Jupiter,TRUE,Tchaikovsky,TRUE,Relative humidity,FALSE,Collagen,FALSE,Spain,FALSE,18,psychology,polish,1,1st year,social/ psychoanalysis,cognitive,"no idea
",1,education,0,NA,no,1,88,28,10,2,11,0,36.66666667,36.66666667,UK,0,1
20161031-125537,par72,female,1,professor,"As a university professor, I'd be working on my own research and giving lectures to university students during my daily life. Typical daily activities would most probably include discussing my research with other professors or my own research team, giving lectures and answering students' questions, marking the homework and also reading more academic journals whenever I have the time to do so. Characteristics as a professor would include being very knowledgeable but also full of curiosity in order to continue on my research, and also being very patient as a lecturer and teacher. My hobbies would include a lot of reading and spending free time alone to rela",Zimbabwe,FALSE,HTML,FALSE,Beaver,FALSE,Earth,TRUE,8,FALSE,Bangledesh,FALSE,Leg,FALSE,Guy Fawkes,TRUE,Pewter,FALSE,Iceberg,FALSE,Isobars,TRUE,21,TRUE,Ford,FALSE,180,TRUE,Mercury,FALSE,Mikhail Gorbachev,TRUE,Radiation,TRUE,Deep Blue,TRUE,Continental Shelf,TRUE,Fascist,TRUE,Penicillin,TRUE,Pablo Picasso,TRUE,Rio Grande,TRUE,In the throat,TRUE,Siberia,TRUE,Jupiter,TRUE,Tchaikovsky,TRUE,Air pressure,TRUE,Keratin,TRUE,France,TRUE,19,Psychology,Mandarin,1,1st year,educational psychology,cognitive psychology,test of knowledge and memory,1,Believing yourself to be a professor might lead a person to think subconsciously that he or she can do well or has to do well in the second test.,1,It made me eager to perform better in the task,not really,1,84,20,47,11,20,0,66.66666667,66.66666667,UK,0,1
20161031-135219,par73,female,1,professor,"As a Psychology university professor, I spend my daily life teaching at various lecture halls. Throughout these lectures, I present slides and powerpoint to my undergraduate students, and try my best to make it as interesting as possible. I myself am not a humorous person, but try to incorporate fairly amusing videos and pictures as to keep the students alert and interested in what I am saying. I am not one to typically become emotionally attached to anything, but having taught at this university for nearly a decade now has taught me a few things not only about life, but also about myself as a person. Seeing my students everyday reminds me of how keen and ambitious I was back in the day, although my tendency to fall asleep in class usually presented as a problem, and I find myself laughing at some of my students who end up failing to stay awake in class. In my free time, I love writing and reading. Lots and lots of reading. ",Botswana,TRUE,HTML,FALSE,Capybara,TRUE,Uranus,FALSE,8,FALSE,Bangledesh,FALSE,Arm,TRUE,Sweeney Todd,FALSE,Brass,FALSE,Wave,TRUE,Isobars,TRUE,21,TRUE,Ford,FALSE,180,TRUE,Mercury,FALSE,Mikhail Gorbachev,TRUE,Pressure,FALSE,Blue Knight,FALSE,Continental Slope,FALSE,Fascist,TRUE,Penicillin,TRUE,Pablo Picasso,TRUE,Colorado River,FALSE,In the throat,TRUE,Siberia,TRUE,Saturn,FALSE,Mozart,FALSE,Air pressure,TRUE,Keratin,TRUE,Spain,FALSE,18,psychology,German + Japanese,1,1st year,human research,General Knowledge,Absolutely no idea,0,NA,0,NA,The general knowledge questions were difficult...,1,85,22,20,8,15,0,50,50,UK,0,1
20161031-142905,par74,female,1,professor,"Everyday I have to go to my department and give lectures. My typical activities are teaching, helping students if they need me to, and do some reaserches. I am a very reliable person, I could look severe but it is just because I am a professor and I must embody that role. In my free time I like to spend time with my family, but also have some time for reading and getting informed about new reser",Zimbabwe,FALSE,HTML,FALSE,Muskrat,FALSE,Earth,TRUE,12,TRUE,Bangledesh,FALSE,Arm,TRUE,Sweeney Todd,FALSE,Bronze,TRUE,Iceberg,FALSE,Isobars,TRUE,21,TRUE,Ford,FALSE,180,TRUE,Saturn,FALSE,Mikhail Gorbachev,TRUE,Radiation,TRUE,Deep Blue,TRUE,Continental Slope,FALSE,Fascist,TRUE,Penicillin,TRUE,Pablo Picasso,TRUE,Colorado River,FALSE,In the throat,TRUE,Siberia,TRUE,Neptune,FALSE,Tchaikovsky,TRUE,Air pressure,TRUE,Keratin,TRUE,France,TRUE,18,"psychology
",italian,1,1st year,social psychology,educational psychology,measuring students's knowledge,1,no idea,0,NA,no,0,75,27,20,8,19,0,63.33333333,63.33333333,UK,0,1
20161031-145202,par75,female,1,professor,"In my daily life as a professor, I will be planning my lectures and their corresponding slides. I will also be conducting research on the days I do not teach. As a professor, I will have to spend lots of time at a desk in my office where I will be reading academic journals for informational purposes. I will also be in a laboratory conducting research. My personality is extroverted. I am very articulate and have no issue with public speaking. I am also slightly eccentric. My usual hobbies will include reading, (mostly fiction works) and I enjoy spending time with my family",Zaire,FALSE,HTML,FALSE,Capybara,TRUE,Earth,TRUE,8,FALSE,Pakistan,FALSE,Foot,FALSE,Guy Fawkes,TRUE,Brass,FALSE,Iceberg,FALSE,Isobars,TRUE,21,TRUE,Ford,FALSE,180,TRUE,Venus,TRUE,Mikhail Gorbachev,TRUE,Pressure,FALSE,Deep Thought,FALSE,Continental Abyss,FALSE,0,FALSE,Penicillin,TRUE,Paul Cezanne,FALSE,Rio Lobos,FALSE,In the nose,FALSE,Siberia,TRUE,Jupiter,TRUE,Tchaikovsky,TRUE,Wind speed,FALSE,Keratin,TRUE,Spain,FALSE,18,psychology,ENGLISH,1,1st year,social psychology,cognitive psychology,The writing task was investigating stereotypes and schemas and the second just whether your age/education affects general knowledge,1,"bothacademic, knowledge and stereotypes of the world?",0,NA,the first part feels strange,1,86,22,10,5,13,1,43.33333333,44.82758621,UK,0,1
20161031-150214,par76,NA,1,professor," I teach my students, conduct my own research as well as take care of my family and household.  My day would start with having breakfast and heading towards university in order to teach my lectures.After completing my lectures for the day, I would work on my research.  I am smart, dedicated, disciplined and very passionate about my field of study.I play golf and tennis and like spending time with my d",Uganda,FALSE,ASCII,TRUE,Beaver,FALSE,Uranus,FALSE,12,TRUE,India,TRUE,Arm,FALSE,Robin Hood,FALSE,Bronze,TRUE,Iceberg,FALSE,Isotherms,FALSE,25,FALSE,Ford,FALSE,180,TRUE,Venus,TRUE,Mikhail Gorbachev,TRUE,Temperature,FALSE,Deep Blue,TRUE,Continental Slope,FALSE,Democracy,FALSE,Penicillin,TRUE,Henri Matisse,FALSE,Rio Rojo,FALSE,In the lungs,FALSE,Kazakhstan,FALSE,Neptune,FALSE,Beethoven,FALSE,Wind speed,FALSE,Lecithin,FALSE,Germany,FALSE,18,psychology,hindi,1,1st year,social psychology,cognitive psychology,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,0,30,30,UK,0,1
20161031-155753,par77,male,0,soccer hooligan,"I would watch football everyday on my television or computer if my mates aren't free, but most of the time we go out to pubs for a few pints and cheer for our favourite team, sometimes when we feel like people supporting the opposition team is too loud, we'll shout at them to shut them up. I would describe myself as a capable human being, soccer enthusiast, well sometimes maybe a little hot headed, but all my mates are on different from that, and we fit great together, so I don't see a problem in that. Sometimes if I do make or save enough money, I spend it on tickets to the stadium.",Uganda,FALSE,ASCII,TRUE,Muskrat,FALSE,Mars,FALSE,8,FALSE,Pakistan,FALSE,Neck,FALSE,Sweeney Todd,FALSE,Brass,FALSE,Iceberg,FALSE,Isobars,TRUE,21,TRUE,General Motors,TRUE,180,TRUE,Mercury,FALSE,Nikita Krushchev,FALSE,Pressure,FALSE,Deep Blue,TRUE,Continental Slope,FALSE,Fascist,TRUE,Stethoscope,FALSE,Salvador Dali,FALSE,Colorado River,FALSE,In the throat,TRUE,Kazakhstan,FALSE,Jupiter,TRUE,Tchaikovsky,TRUE,Relative humidity,FALSE,Keratin,TRUE,Greece,FALSE,20,Psychology,Cantonese,0,1st year,Cognitive,Cognitive,"to submerge oneself into the role of a illiterate soccer hooligan, then ask normal question and people will think they are very hard indeed.",1,Distrupting regular thought patterns,0,NA,Think we need 10 minutes towrite about ourselves as a soccer hooligan instead,1,85,15,35,10,11,0,36.66666667,36.66666667,UK,0,1
20161031-162745,par78,female,1,professor,"In my daily life, I go on university grounds. it ils almost like my second home because i spend so much time there. if i am not giving a lecture or animating a seminar, i am supervising the works of my post-docs and PhD students, or working on my own research, writing articles, and preparing the lectures that i give to students. as a person, i am very open-minded, i want to help the students, i want to see and track their progress and academic evolution. i am very curious, and love to spend time thinking about my work when i go back home in the evening and on weekends. my passions and hobbies are mainly reading, but i love cycling and going on long walks with my dog and partner in the weekends",Botswana,TRUE,HTML,FALSE,Capybara,TRUE,Uranus,FALSE,12,TRUE,0,FALSE,Neck,FALSE,Guy Fawkes,TRUE,Brass,FALSE,Mountain,FALSE,Fronts,FALSE,21,TRUE,Ford,FALSE,180,TRUE,Mars,FALSE,Mikhail Gorbachev,TRUE,Radiation,TRUE,Blue Knight,FALSE,Continental Abyss,FALSE,Fascist,TRUE,Penicillin,TRUE,Salvador Dali,FALSE,Rio Grande,TRUE,In the nose,FALSE,Siberia,TRUE,Jupiter,TRUE,Tchaikovsky,TRUE,Air pressure,TRUE,Keratin,TRUE,France,TRUE,18,psychology,french,1,1st year,imagination,general knowledge,no idea,1,professor are figures that are very knowledgeable,0,NA,no,1,61,15,8,6,17,1,56.66666667,58.62068966,UK,0,1
20161031-165817,par79,female,1,professor,"As a univeristy professor, I would have lectures and tutorials every day. Apart form this, I will do my own research studies and read other people's reseaches.  For the typical activities, there would have many conferences that i have to come, and I would also talk my research topics to my colleges as well. ",Botswana,TRUE,HTML,FALSE,Capybara,TRUE,Mars,FALSE,12,TRUE,India,TRUE,Leg,FALSE,Guy Fawkes,TRUE,Pewter,FALSE,Iceberg,FALSE,Isobars,TRUE,15,FALSE,Mitsubishi,FALSE,360,FALSE,Mercury,FALSE,Boris Yeltsin,FALSE,Radiation,TRUE,King Blue,FALSE,Continental Rise,FALSE,Fascist,TRUE,Penicillin,TRUE,Paul Cezanne,FALSE,Rio Lobos,FALSE,In the throat,TRUE,Ukraine,FALSE,Jupiter,TRUE,Tchaikovsky,TRUE,Air pressure,TRUE,Collagen,FALSE,Greece,FALSE,22,Linguistics,Chinese,1,1st year,social psychology,common knowledge,"no idea
",1,no idea,0,NA,no,0,75,20,60,14,13,0,43.33333333,43.33333333,UK,0,1
20161031-172853,par80,female,1,professor,"daily life as a prefessor: I would do my research related task and teach some classes throughout the day ,maybe tutor some students.
personality characteristics: serious, old , willing to help student , dedicated to my research field
hobbies:reading , museums , watching sports, going to other scientists presentations 
 get ahead my research in my field from other scientists around the world                   ",Zimbabwe,FALSE,HTML,FALSE,Muskrat,FALSE,Mars,FALSE,8,FALSE,Bangledesh,FALSE,Leg,FALSE,Guy Fawkes,TRUE,Brass,FALSE,Wave,TRUE,Isotherms,FALSE,21,TRUE,Ford,FALSE,90,FALSE,Mercury,FALSE,Nikita Krushchev,FALSE,Rainfall,FALSE,Deep Blue,TRUE,Continental Slope,FALSE,Communist,FALSE,Penicillin,TRUE,Pablo Picasso,TRUE,Colorado River,FALSE,In the lungs,FALSE,Ukraine,FALSE,Neptune,FALSE,Beethoven,FALSE,Air pressure,TRUE,Keratin,TRUE,Spain,FALSE,20,psychology,greek,1,1st year,social psychology,cognitive ,check the variability of stereotypes relating to age,0,NA,0,NA,no,1,96,28,64,15,8,0,26.66666667,26.66666667,UK,0,1
20161031-175211,par81,female,1,professor,"activities in daily life would be going to the university and teach, and maybe participate n researh projects. if needed grade papers. and then go back home to stay with family and maybe go out with friends. Also, maybe watch tv or read books (not necessarly related to the subject of the degree) 
as for personal traits, i would be curious, sarcastic, probably a bit loud. i would also be defined as a bit wierd and original. i would be knoledgable of different subjects beside my own. Another hobby wuold be to travel",Botswana,TRUE,ASCII,TRUE,Beaver,FALSE,Mars,FALSE,12,TRUE,Bangledesh,FALSE,Arm,TRUE,Guy Fawkes,TRUE,Bronze,TRUE,Wave,TRUE,Isobars,TRUE,21,TRUE,Chrysler,FALSE,360,FALSE,Mercury,FALSE,Nikita Krushchev,FALSE,Radiation,TRUE,Deep Thought,FALSE,Continental Slope,FALSE,Fascist,TRUE,Penicillin,TRUE,Pablo Picasso,TRUE,Colorado River,FALSE,In the throat,TRUE,Siberia,TRUE,Jupiter,TRUE,Tchaikovsky,TRUE,Wind speed,FALSE,Lecithin,FALSE,France,TRUE,19,"psychology
",italian,1,1st year,social psychology,cognitive psychology,NA,0,NA,0,NA,"the difficulty of the questions ranged a lot, from common knowledge questions (such as the painter of Guernica) to really difficult questions.",1,95,27,35,2,18,0,60,60,UK,0,1
20161031-182650,par82,female,0,soccer hooligan,"I  love watching football on the TV and follow the new on internet about my favourite football team. I also enjoz football with my friends. I am usually rude, loud and do not care about the environment around me, especially when I am drinking and excited about the game. However, I am only loud when I am with friends and othr hooligans. When we are going out we just ignore othe people and feel free to shout and enjoz ourselves. I do not hesitate to express my feeling towards the rival football teams. ",Uganda,FALSE,Wordpad,FALSE,Beaver,FALSE,Pluto,FALSE,8,FALSE,India,TRUE,Leg,FALSE,Robin Hood,FALSE,Solder,FALSE,Wave,TRUE,Isobars,TRUE,21,TRUE,Ford,FALSE,180,TRUE,Saturn,FALSE,Mikhail Gorbachev,TRUE,Radiation,TRUE,Blue Knight,FALSE,Continental Rise,FALSE,Fascist,TRUE,Stethoscope,FALSE,Salvador Dali,FALSE,Rio Grande,TRUE,In the throat,TRUE,Siberia,TRUE,Saturn,FALSE,Mozart,FALSE,Air pressure,TRUE,Keratin,TRUE,France,TRUE,20,psychology and language sciences,Hungarian ,1,1st year,behaviourism,cognitive psychology,no idea,1,no idea,0,NA,no,1,65,15,50,15,14,0,46.66666667,46.66666667,UK,0,1
20161031-191317,par83,female,0,soccer hooligan,"I am hooligan, yeah...You are right... don't ask me what hooligan is 
so basically I sleep all day through from 3am to 6pm.sometimes whrn there is a game at night I will stay up more late.
I got bunch of friends, we hang out together especially at night in our favorite pubs watching games having beers.
we got our special language which could be confusing to you ..like total jagons
fighting happens all the time ",Botswana,TRUE,ASCII,TRUE,Capybara,TRUE,Earth,TRUE,12,TRUE,India,TRUE,Arm,TRUE,Guy Fawkes,TRUE,Bronze,TRUE,Iceberg,FALSE,Isobars,TRUE,21,TRUE,General Motors,TRUE,90,FALSE,Venus,TRUE,Mikhail Gorbachev,TRUE,Temperature,FALSE,Deep Blue,TRUE,Continental Shelf,TRUE,Fascist,TRUE,Penicillin,TRUE,Pablo Picasso,TRUE,Rio Grande,TRUE,In the throat,TRUE,Siberia,TRUE,Jupiter,TRUE,Tchaikovsky,TRUE,Air pressure,TRUE,Lecithin,FALSE,France,TRUE,23,linguistics,mandarin chinese,1,1st year,social perception,no idea,no idea,1,the general knowledge shows a person s educational background which may affect their thinking about soccer hooligan,0,NA,no,0,95,18,40,15,26,0,86.66666667,86.66666667,UK,0,1
20161101-093118,par84,female,1,professor,"If I were a professor, i would probably do a lot of researches, readings and maybe teachings as well. Since these works takes a long time and they are always not as smooth as exoected, i would be a really patient person. And to make some progress in my study, I will be a person of critical thinking and bravery as well. ",Zimbabwe,FALSE,HTML,FALSE,Muskrat,FALSE,Pluto,FALSE,12,TRUE,India,TRUE,Leg,FALSE,Robin Hood,FALSE,Bronze,TRUE,Pillar,FALSE,Fronts,FALSE,25,FALSE,Chrysler,FALSE,360,FALSE,Mercury,FALSE,Mikhail Gorbachev,TRUE,Radiation,TRUE,Deep Thought,FALSE,Continental Shelf,TRUE,Communist,FALSE,X Rays,FALSE,Salvador Dali,FALSE,Rio Grande,TRUE,In the throat,TRUE,Siberia,TRUE,Jupiter,TRUE,Tchaikovsky,TRUE,Relative humidity,FALSE,Lecithin,FALSE,Germany,FALSE,22,Linguistics,Mandarin,1,1st year,imagining being a professor,"knowledge about the universe,human body and country histories.",to reflect my own personality and attention focus.,1,the change of psycological status can more or less provoke more of my deep memory.,1,i might recall more knowldge with the change of psychological status.,"the knowledge part is still hard, though.",0,65,15,50,12,11,0,36.66666667,36.66666667,UK,0,1
