datetime,subjID,sex,CODED,prime_condition,prime_response,triv1_raw,triv1_correct,triv2_raw,triv2_correct,triv3_raw,triv3_correct,triv4_raw,triv4_correct,triv5_raw,triv5_correct,triv6_raw,triv6_correct,triv7_raw,triv7_correct,triv8_raw,triv8_correct,triv9_raw,triv9_correct,triv10_raw,triv10_correct,triv11_raw,triv11_correct,triv12_raw,triv12_correct,triv13_raw,triv13_correct,triv14_raw,triv14_correct,triv15_raw,triv15_correct,triv16_raw,triv16_correct,triv17_raw,triv17_correct,triv18_raw,triv18_correct,triv19_raw,triv19_correct,triv20_raw,triv20_correct,triv21_raw,triv21_correct,triv22_raw,triv22_correct,triv23_raw,triv23_correct,triv24_raw,triv24_correct,triv25_raw,triv25_correct,triv26_raw,triv26_correct,triv27_raw,triv27_correct,triv28_raw,triv28_correct,triv29_raw,triv29_correct,triv30_raw,triv30_correct,age,major,LANGUAGE,sex_r,year,area_writing,area_trivia,purpose,link_yn,link_text,thinking_yn,thinking_text,comments,prior_hool,professor_int_rating,professor_acc_rating,soccer.hooligan_int_rating,soccer.hooligan_acc_rating,correct_raw,skipped_raw,CORRECT_PCT,correct_skip_pct,COUNTRY,test_cond,enough_males
20170308-152255,49,M,0,soccer hooligan,"1. My daily life is going to lots of soccer practices. I also go to a lot of parties and sometimes slack off in class.
2. Typically I go to soccer practice early in the morning. I don't do much studying for midterms/quizzes as I'm either at practice or I'm out drinking or partying with team mates.
3. I am sometimes obnoxious in public and I don't pay attention in class very often.
4. My passions include soccer and hanging out with friends. I also like spending time with family and trying new experiences. ",Botswana,TRUE,HTML,FALSE,Capybara,TRUE,Earth,TRUE,6,FALSE,Phillipines,FALSE,12,TRUE,Guy Fawkes,TRUE,Bronze,TRUE,Wave,TRUE,Isobars,TRUE,21,TRUE,General Motors,TRUE,180,TRUE,Mars,FALSE,Mikhail Gorbachev,TRUE,In trees,TRUE,Deep Thought,FALSE,Continental Slope,FALSE,Fascist,TRUE,X Rays,FALSE,Iron,TRUE,Rio Grande,TRUE,In the throat,TRUE,Siberia,TRUE,Jupiter,TRUE,Beethoven,FALSE,Air pressure,TRUE,Keratin,TRUE,France,TRUE,20,Mathematics/Chemistry,ENGLISH,0,2nd year,Behavioural,Social,To learn about behaviour and personality as well as cognitive processes,0,NA,0,NA,No,1,63,21,34,11,22,0,73.33333333,73.33333333,CANADA,2,0
20170308-152130,50,F,1,professor,"My daily life consists of normal things. I wake up and make breakfast, read some news online or through apps, maybe a podcast or a youtube video. I finish up and go to school before my classes, go over my lectures for the day and make sure my presentation is ready and publish some introductory information on Moodle. I teach my courses, then stay after class for office hours. Here I grade and review student work and answer my emails or any questions students might have. I do some reading for my research, maybe write a bit, or prepare my next lecture. I go home and prepare dinner, and do common things like watch tv, do household chores, see friends, etc. I like the subject I teach and I'm always learning more about it--reading new studies and thinking about how it applies to today's world. I either love teaching or want to publish my work, but do b",Zimbabwe,FALSE,HTML,FALSE,Capybara,TRUE,Earth,TRUE,12,TRUE,India,TRUE,11,FALSE,Guy Fawkes,TRUE,Brass,FALSE,Iceberg,FALSE,Fronts,FALSE,21,TRUE,General Motors,TRUE,180,TRUE,Venus,TRUE,Nikita Krushchev,FALSE,In trees,TRUE,Deep Blue,TRUE,Continental Shelf,TRUE,Fascist,TRUE,Penicillin,TRUE,Iron,TRUE,Rio Lobos,FALSE,In the throat,TRUE,Siberia,TRUE,Jupiter,TRUE,Tchaikovsky,TRUE,Air pressure,TRUE,Keratin,TRUE,France,TRUE,21,"soan
",ENGLISH,1,4th year or higher,dont know,dont know,to collect data for future research,0,NA,0,NA,no,1,75,23,40,15,22,0,73.33333333,73.33333333,CANADA,2,0
20170308-152223,52,F,0,soccer hooligan,"As a soccer hooligan i spend my days playing soccer, and having a good time with my friends. My typical activities include; playing soccer, watching soccer, and thinking about soccer. Personality characteristics are loud and obnoxious, yell when i talk, etc. My hobbies are playing soccer, collecting soccer memorabilia and watching pro soccer on tv. Other personality characteristics are long hair, wearing shorts everywhere and always carrying a soccer ball. i can balance a soccer ball on any body part and can play soccer while drinking a beer. ",Botswana,TRUE,HTML,FALSE,Capybara,TRUE,Earth,TRUE,8,FALSE,Bangledesh,FALSE,9,FALSE,Guy Fawkes,TRUE,Pewter,FALSE,Wave,TRUE,Isobars,TRUE,21,TRUE,Mitsubishi,FALSE,360,FALSE,Saturn,FALSE,Alexander Popov,FALSE,In trees,TRUE,Blue Knight,FALSE,Continental Slope,FALSE,Communist,FALSE,Penicillin,TRUE,Iron,TRUE,Colorado River,FALSE,In the throat,TRUE,Ukraine,FALSE,Saturn,FALSE,Tchaikovsky,TRUE,Air pressure,TRUE,Keratin,TRUE,Greece,FALSE,18,"Nutrition
",ENGLISH,1,1st year,how people view stereoypes,knowledge,to see if people view stereotypes the same and to see how much uncommon knowledge indiduals know,1,no idea,1,was thinking about soccer,no,0,63,15,36,12,14,0,46.66666667,46.66666667,CANADA,2,0
20170308-162059,53,F,1,professor,Today I am going to teach three classes of at least 40 students and one night class of 15 students.  On my lunch I have a meeting and I am going to discuss the next test my students will be wiritng.  The main reason of discussion is due to the fact that many of my students didnt do as well as I had hoped on the last test and I am scared I may have made it too challenging for an intro class.  I want to be fair to my students and approachable in the sense they want to come to me with questions about what will be on tests and about how to do assignments.  I will give them an outline that states all questions that I will cover on the test to ensure everyone has a fair and equal chance at doing their best.  In my spare time after school I will write in my book about ,Zaire,FALSE,HTML,FALSE,Capybara,TRUE,Uranus,FALSE,8,FALSE,India,TRUE,15,FALSE,Sweeney Todd,FALSE,Brass,FALSE,Iceberg,FALSE,Isobars,TRUE,21,TRUE,Chrysler,FALSE,180,TRUE,Venus,TRUE,Alexander Popov,FALSE,In trees,TRUE,Blue Knight,FALSE,Continental Slope,FALSE,Communist,FALSE,Penicillin,TRUE,Iron,TRUE,Rio Grande,TRUE,In the throat,TRUE,Ukraine,FALSE,Saturn,FALSE,Beethoven,FALSE,Air pressure,TRUE,Collagen,FALSE,Greece,FALSE,19,CHYS,ENGLISH,1,1st year,Social,Social,To learn information to use for further tests in other years,0,NA,0,NA,No,1,93,26,35,8,12,0,40,40,CANADA,2,0
20170308-162218,54,F,0,soccer hooligan,"Hanging out with friends, getting into trouble, playing soccer. Act tough, rude sometimes, can be mean, make fun of people. Soccer is my passion,along with hanging around the neighbour hood causing trouble with my friends. I enjoy seeing what trouble i can get into with my friends and disobeying the rules gives me an adreniline rush. I am more into being tough and fighting, when playing soccer, Nobody can get passed me. I act tough and confident while on the field and when i am causing trouble with my friends. I act as though nothing really bothers me. I love sports and like to drink with my friends, and watch soccer games on TV. I am sometimes rude to strangers in public, but i think its funny. I have a specific soccer team i like and anybody that doesnt like it ",Uganda,FALSE,Morse Code,FALSE,Capybara,TRUE,Uranus,FALSE,6,FALSE,India,TRUE,9,FALSE,Robin Hood,FALSE,Bronze,TRUE,Wave,TRUE,Isotherms,FALSE,21,TRUE,General Motors,TRUE,360,FALSE,Saturn,FALSE,Alexander Popov,FALSE,In rivers,FALSE,Blue Knight,FALSE,Continental Rise,FALSE,Communist,FALSE,South America,FALSE,Copper,FALSE,Rio Grande,TRUE,In the nose,FALSE,Ukraine,FALSE,Mars,FALSE,Mozart,FALSE,Air pressure,TRUE,Elastin,FALSE,Greece,FALSE,18,public relations,ENGLISH,1,1st year,Not sure ,I cant Remember,To test our memory/IQ level,1,It would affect the way we answer the questions. and what we know and dont know ,0,NA,No,0,70,20,40,10,8,0,26.66666667,26.66666667,CANADA,2,0
20170309-122031,55,F,0,soccer hooligan,"In my daily life as a soccer hooligan I go to a lot of soccer games and do stupid things with my friends. I like to drink beer, hang out with my buddies, and fight anyone who does not like the same team as I do. I am confident in everything I do. I am never wrong and anyone who does not like my favourite team is my enemy. My hobbies include playing soccer, going to soccer games, talking about soccer, dreaming about soccer, and anything soccer related. I love soccer. Drinking beer and watching soccer games is one of my favourite things to do. When my team loses or someone says something disrespectful about my team or myself I fight them.",Uganda,FALSE,Morse Code,FALSE,Capybara,TRUE,Mars,FALSE,8,FALSE,Pakistan,FALSE,12,TRUE,Sweeney Todd,FALSE,Brass,FALSE,Iceberg,FALSE,Isobars,TRUE,21,TRUE,General Motors,TRUE,360,FALSE,Mercury,FALSE,Mikhail Gorbachev,TRUE,In deserts,FALSE,Blue Knight,FALSE,Continental Slope,FALSE,0,FALSE,Penicillin,TRUE,Bronze,TRUE,Rio Grande,TRUE,In the throat,TRUE,Ukraine,FALSE,Jupiter,TRUE,Tchaikovsky,TRUE,Relative humidity,FALSE,Keratin,TRUE,Greece,FALSE,22,psychology,ENGLISH,1,1st year,I don't remember,I don't remember,no idea,1,no idea,0,NA,no,1,65,17,45,10,13,1,43.33333333,44.82758621,CANADA,2,0
20170309-131743,57,F,0,soccer hooligan,"In my daily group I am going to work and then heading to the sports bar, pub or my friends houses to watch soccer and have some beers.  My favorite activitiy is cheering loud, fighting with people over who is the best team and players and always drinking beer.  Personalitiy characteristics are competitive, rude, hot headed, over confident or cocky and ignorant. My passions and hobbies are drinking, watching sports games, cheering my kids on loudly and hnaging out with friends.   ",Zimbabwe,FALSE,Wordpad,FALSE,Muskrat,FALSE,Mars,FALSE,8,FALSE,India,TRUE,12,TRUE,Robin Hood,FALSE,Brass,FALSE,Wave,TRUE,Cyclones,FALSE,21,TRUE,General Motors,TRUE,360,FALSE,Saturn,FALSE,Mikhail Gorbachev,TRUE,In deserts,FALSE,King Blue,FALSE,Continental Slope,FALSE,Republic,FALSE,Penicillin,TRUE,Iron,TRUE,Colorado River,FALSE,In the throat,TRUE,Siberia,TRUE,Mars,FALSE,Beethoven,FALSE,Air pressure,TRUE,Lecithin,FALSE,Spain,FALSE,18,Child and Youth Study ,ENGLISH,1,1st year,It was interesting pretending to be someone else. ,"I found them very hard, I knew very few answers. ",no idea ,1,Made us think ,0,NA,No ,0,75,20,20,5,11,0,36.66666667,36.66666667,CANADA,2,0
20170309-131856,58,F,1,professor,"In my daily life I am a single mother with four children with  a small dog, looking after them. I like to take walks with my dog and push my youngest in a stroller. I would be a chill professor, i would not care if the students use their cell phones in class. My passion is too let the students learn more about different cultures, since learning about culture is my passion.I also love music so i would try to incorperate that into my teaching. I want to be a professor that is liked by my students and i would also sympytheize with them and not give too much homework because 5 classes giving out homework is alot to do and i dont want them to be too stressed out.  ",Zimbabwe,FALSE,HTML,FALSE,Beaver,FALSE,Pluto,FALSE,8,FALSE,India,TRUE,12,TRUE,Sweeney Todd,FALSE,Brass,FALSE,Iceberg,FALSE,Fronts,FALSE,21,TRUE,Mitsubishi,FALSE,180,TRUE,Mercury,FALSE,Alexander Popov,FALSE,In trees,TRUE,Blue Knight,FALSE,Continental Slope,FALSE,Communist,FALSE,Penicillin,TRUE,Copper,FALSE,Colorado River,FALSE,In the throat,TRUE,Kazakhstan,FALSE,Jupiter,TRUE,Tchaikovsky,TRUE,Air temperature,FALSE,Keratin,TRUE,France,TRUE,19,child and youth study,ENGLISH,1,1st year,1,5,no idea,1,that professors can teach general knowledge,0,NA,it was interesting to do and i enjoyed it a lot,0,50,15,35,3,11,0,36.66666667,36.66666667,CANADA,2,0
20170309-132036,60,F,1,professor,"A normal day for me would consist of reading about or particpating in someway in the area of academia I am passionate about. As a university professor I prepare and give lectures and also consult with students interested in the topics I teach about. I am smart, witty, charismatic, and social. I enjoy reading, listening to podcasts, and teaching. Knowledge is very important to me and I have invested a great amount of time into learning! ",Zimbabwe,FALSE,ASCII,TRUE,Capybara,TRUE,Earth,TRUE,6,FALSE,Pakistan,FALSE,12,TRUE,Sweeney Todd,FALSE,Bronze,TRUE,Wave,TRUE,Isobars,TRUE,21,TRUE,General Motors,TRUE,360,FALSE,Mars,FALSE,Alexander Popov,FALSE,Underground,FALSE,King Blue,FALSE,Continental Shelf,TRUE,Communist,FALSE,Penicillin,TRUE,Brass,FALSE,Rio Grande,TRUE,In the throat,TRUE,Ukraine,FALSE,Saturn,FALSE,Beethoven,FALSE,Air temperature,FALSE,Keratin,TRUE,Spain,FALSE,20,psychology,ENGLISH,1,3rd year,"professor	",student,no idea,1,thinking of yourself as someone high in academia and may make you more confident in answering knowledge questions,0,NA,no ,0,84,27,50,15,14,0,46.66666667,46.66666667,CANADA,2,0
20170309-142707,61,M,0,soccer hooligan,"I am a soccer hooligan, I am always looking for attention but need to act tough to make myself feel safe. I wasn't given the greatest childhood from my parents, most of the time i was ignored by that doesn't change me at all. I'm always looking for ways to appease my boredom and I find the best way to get that boredom out of my mind it to party! I drink and i forget and ignore any problems i might have, its never my fault and other people are always trying to fight. Soccer is one of the only things that i can watch to relieve boredom so by mixing that with drinking i can cruise through life without a care.",Botswana,TRUE,HTML,FALSE,Capybara,TRUE,Uranus,FALSE,12,TRUE,Bangledesh,FALSE,15,FALSE,Sweeney Todd,FALSE,Bronze,TRUE,Wave,TRUE,Isotherms,FALSE,21,TRUE,Mitsubishi,FALSE,360,FALSE,Mars,FALSE,Alexander Popov,FALSE,In trees,TRUE,Blue Knight,FALSE,Continental Shelf,TRUE,Communist,FALSE,Penicillin,TRUE,Iron,TRUE,Colorado River,FALSE,In the throat,TRUE,Siberia,TRUE,Jupiter,TRUE,Beethoven,FALSE,Air pressure,TRUE,Keratin,TRUE,France,TRUE,18,Double Major in Biology and Mathematics,ENGLISH,0,1st year,No Idea,No Idea,No Idea,0,NA,0,NA,"The trivia questions were quite hard, i doubt many would get them",0,72,15,36,15,16,0,53.33333333,53.33333333,CANADA,2,0
20170309-142618,62,M,0,soccer hooligan,"As a soccer hooligan, I am quite crazy about the game of soccer. I surround myself with anything to do with soccer and if you say anything bad about soccer to me I will probobly get angry with you.On a regular basis, I am constantly going to sports bars to watch soccer games, I am an active soccer coach, and every Friday I gather with my friends, sit in front of my TV and watch soccer with them. As a soccer hooligan, I generally talk about soccer everyday with the people I work with. Quite frankly, I think it gets on their nerves. I have also been known to be quite crazy, and yes, I have gone crazy at my friends soccer games and punched people in the face. If not that, I verbally assault them and then continue to watch the game. ",Zimbabwe,FALSE,HTML,FALSE,Capybara,TRUE,Earth,TRUE,8,FALSE,Pakistan,FALSE,9,FALSE,Guy Fawkes,TRUE,Brass,FALSE,Wave,TRUE,Isobars,TRUE,21,TRUE,General Motors,TRUE,180,TRUE,Venus,TRUE,Mikhail Gorbachev,TRUE,In trees,TRUE,Blue Knight,FALSE,Continental Shelf,TRUE,Fascist,TRUE,Penicillin,TRUE,Iron,TRUE,Colorado River,FALSE,In the throat,TRUE,Ukraine,FALSE,Jupiter,TRUE,Tchaikovsky,TRUE,Air pressure,TRUE,Keratin,TRUE,Germany,FALSE,18,Biology,ENGLISH,0,1st year,creativity,recognition,no idea,0,NA,0,NA,No,0,75,22,40,13,20,0,66.66666667,66.66666667,CANADA,2,0
20170309-142510,63,F,0,soccer hooligan,"I go to work. Normal bagging and carrying job at the supermarket. It's Sunday so there aren't a lot of people until after 12, normal Sunday crowd I guess. It's a hard time when some buddies don't need to work. Marty said he'd be taking the field this morning at 8, when I'm stuck here bagging for old ladies and then taking inventory until tonight when Marty and the boys will all likely already be drinking and raising hell. Not that I wouldn't want to, have some fun that is. It's just tiring after such a long day of work. And what with school in the morning? Sometimes I'd rather pass than get in trouble for burning a trash can. My dad doesn't know about any of this, but the hypocrite would give me hell for it anyway. Not as if he doesn't do that with his buddies every Friday after work. Seen him when driving around with Marty and the boys. He lost his youth and his love of sports. Hooligan is what they call me, and gentleman is what they call him. It's a double standard, when really I'm not doing any harm, and making the allstar team for university this fall. Partying as an adult? That'll be something. Hopefully I won't have to work to pay my way...",Botswana,TRUE,ASCII,TRUE,Capybara,TRUE,Earth,TRUE,6,FALSE,Pakistan,FALSE,15,FALSE,Guy Fawkes,TRUE,Brass,FALSE,Iceberg,FALSE,Isotherms,FALSE,25,FALSE,General Motors,TRUE,360,FALSE,Venus,TRUE,Mikhail Gorbachev,TRUE,In trees,TRUE,Blue Knight,FALSE,Continental Shelf,TRUE,Fascist,TRUE,X Rays,FALSE,Iron,TRUE,Colorado River,FALSE,In the throat,TRUE,Siberia,TRUE,Jupiter,TRUE,Tchaikovsky,TRUE,Relative humidity,FALSE,Keratin,TRUE,France,TRUE,18,Sociology,ENGLISH,1,1st year,Desk(?),Desk(?),"To give a general social perspective on ""knowledge"", and a basic assessment of the participant's general worldy knowledge",1,"If a person does not know about the original use of ""soccer hooligan"", for example, they would not know how to ""properly"" assess that this person is affronted with social and economic discourse and age-based discimination. ",0,NA,"The extent of questioning and mixing up (the use of an Alan Rickman character for example) is a good assessment, in my opinion, to guageknowledge and what someone is making up",1,60,15,50,15,18,0,60,60,CANADA,2,0
20170309-152705,64,M,1,professor,"I'll be teaching students, giving assignments, quizzes, tests. I would mark any previous works left. Before going to the university I'll probably go to the gym to try and relax before a taxing day at work.  I'm an understanding, yet tough professor.",Botswana,TRUE,HTML,FALSE,Capybara,TRUE,Uranus,FALSE,12,TRUE,Pakistan,FALSE,12,TRUE,Sweeney Todd,FALSE,Brass,FALSE,Iceberg,FALSE,Isobars,TRUE,21,TRUE,General Motors,TRUE,180,TRUE,Venus,TRUE,Mikhail Gorbachev,TRUE,In trees,TRUE,Blue Knight,FALSE,Continental Abyss,FALSE,Fascist,TRUE,X Rays,FALSE,Iron,TRUE,Rio Lobos,FALSE,In the throat,TRUE,Siberia,TRUE,Saturn,FALSE,Tchaikovsky,TRUE,Air pressure,TRUE,Keratin,TRUE,France,TRUE,20,Psychology & French,Swahili,0,2nd year,Social,Cognitive,The first one was to see whether a person can take the perspective of another and describe what they would do in another person's shoes. The second one was to test if your general knowledge is better than kids.,0,NA,0,NA,0,0,66,17,55,14,19,0,63.33333333,63.33333333,CANADA,2,0
20170309-162116,65,F,0,soccer hooligan,"A soccer hooligan like myslef spends days thinking about what I'll do that weekend or that night.It usually has something to do with drinking or hanging out with girls. I don't really care about grades or about what anyone thinks of me. I only want to have fun and live my life. Sometimes when I'm angry, which tends to be often, I'll throw things or break things. Once I even set something on fire. When someone tells me what to do or what not to do, all I want to do is the opposite, and this makes me angry. Sometimes, if it makes me very angrey I'll dream about hirting them. During the night, I'm usually at the bar drinking until I pass out or get thrown out. I like to try to get thrown out on purpose, doing things like cat calling girls, occasionally grabbing them. I know that's innapropriate but I don't reallly care. Sometimes I'll also try to start a fight. I think it's fun to do and if I get hurt, at least I can show off the bruises or the scars, they make me look cool. I think the most important things in my life are soccer and my friends, nothing else matter",Botswana,TRUE,ASCII,TRUE,Capybara,TRUE,Earth,TRUE,8,FALSE,Bangledesh,FALSE,12,TRUE,Robin Hood,FALSE,Brass,FALSE,Wave,TRUE,Fronts,FALSE,21,TRUE,General Motors,TRUE,180,TRUE,Venus,TRUE,Alexander Popov,FALSE,In trees,TRUE,King Blue,FALSE,Continental Abyss,FALSE,Communist,FALSE,Penicillin,TRUE,Iron,TRUE,Rio Grande,TRUE,In the throat,TRUE,Belarus,FALSE,Jupiter,TRUE,Tchaikovsky,TRUE,Air pressure,TRUE,Keratin,TRUE,France,TRUE,18,Biology,French,1,1st year,How assuming a character affects behaviour,General knowledege (area of most knowledge),Set a basis of answers for a future study,1,Less in depth description if less knowlegde,1,Giving me a negative mindset,No,0,65,15,35,10,20,0,66.66666667,66.66666667,CANADA,2,0
20170310-103325,66,F,0,soccer hooligan,Making sexual coimments to a girl as i walk by.  Getting really drunk at a frat party and having intercourse without the females full consent as she is drunk to. being in a science program that im failing out of. who cares im going to be a profession soccer player and make them dollar bills. And im hot so thats a bonus. Homework? What's that? In my spare time i like to go to the gym and look at myself in the mirror majority of the time.Did i really go to the gym if i didnt take a picture of myself and post it on the gram?,Zimbabwe,FALSE,ASCII,TRUE,Capybara,TRUE,Mars,FALSE,8,FALSE,Phillipines,FALSE,15,FALSE,Sweeney Todd,FALSE,Brass,FALSE,Wave,TRUE,Isotherms,FALSE,20,FALSE,Chrysler,FALSE,360,FALSE,Mars,FALSE,Alexander Popov,FALSE,Underground,FALSE,Blue Knight,FALSE,Continental Shelf,TRUE,Republic,FALSE,Penicillin,TRUE,Iron,TRUE,Rio Grande,TRUE,In the throat,TRUE,Ukraine,FALSE,Saturn,FALSE,Beethoven,FALSE,Relative humidity,FALSE,Keratin,TRUE,Greece,FALSE,19,PSYCHOLOGY,ENGLISH,1,1st year,analysis ,cognitive?,no idea,0,NA,1,Because at first i was acting unintelligent so that might have lead me to beleive i actually was ,no,1,80,29,6,3,9,0,30,30,CANADA,2,0
20170310-112545,67,F,0,soccer hooligan,"as a soccer hooligan I sit in the bleachers at soccer games and drink alcohol with my my friends and make jokes. I like to stay out late and walk around the streets mostly looking for things to do, sometimes I get into trouble. I enjoy playing soccer, watching soccer, and being part of a team. I consider myself to be funny, relaxed, and pretty smart.  ",Uganda,FALSE,HTML,FALSE,Capybara,TRUE,Earth,TRUE,6,FALSE,Bangledesh,FALSE,12,TRUE,Sweeney Todd,FALSE,Brass,FALSE,Wave,TRUE,Fronts,FALSE,21,TRUE,Chrysler,FALSE,180,TRUE,Mercury,FALSE,Alexander Popov,FALSE,In trees,TRUE,Blue Knight,FALSE,Continental Slope,FALSE,Communist,FALSE,Penicillin,TRUE,Iron,TRUE,Rio Grande,TRUE,In the throat,TRUE,Ukraine,FALSE,Saturn,FALSE,Tchaikovsky,TRUE,Air temperature,FALSE,Keratin,TRUE,France,TRUE,19,psychology,ENGLISH,1,1st year,cognitive ,cognitive ,"examine amount of general demographic/world knowledge 
",1,knowing information about the world vs. knowing information about personality,0,NA,there is probably a link between having the mindframe of a 'hooligan' and performance of the test,0,75,20,50,15,14,0,46.66666667,46.66666667,CANADA,2,0
20170310-122119,68,F,0,soccer hooligan,"If i am a socccer hooligan, i may drunk a lot in my free time. I offen fight with other people because of very little things. I have many drunk friends but i have few friends who want to talk to me from their heart. As a soccer hooligan, i may be very aggresive, fightful, easy to be angry and ambitiou. The passion of being a soccer hooligan may be i love soccer but i do not kown ",Zimbabwe,FALSE,Wordpad,FALSE,Beaver,FALSE,Mars,FALSE,12,TRUE,India,TRUE,9,FALSE,Robin Hood,FALSE,Solder,FALSE,Iceberg,FALSE,Isotherms,FALSE,15,FALSE,Ford,FALSE,180,TRUE,Mars,FALSE,Nikita Krushchev,FALSE,In trees,TRUE,Blue Knight,FALSE,Continental Shelf,TRUE,Democracy,FALSE,X Rays,FALSE,Copper,FALSE,Rio Lobos,FALSE,In the throat,TRUE,Belarus,FALSE,Jupiter,TRUE,Mozart,FALSE,Wind speed,FALSE,Keratin,TRUE,Spain,FALSE,20,business,chinese,1,3rd year,feeling as others,passion on learning,observation in life,0,NA,1,have no patient,no idea,0,65,20,35,8,8,0,26.66666667,26.66666667,CANADA,2,0
20170310-121936,69,F,0,soccer hooligan,"1. I would spend much of my time participating in sports, usually organized sports, and would spend the rest of my free time either hanging out with friends or communicating with them via social media, text or xbox.
2. Typical activities would include; soccor, other sports, watching T.V.",Botswana,TRUE,HTML,FALSE,Capybara,TRUE,Uranus,FALSE,12,TRUE,Pakistan,FALSE,12,TRUE,Guy Fawkes,TRUE,Pewter,FALSE,Wave,TRUE,Isotherms,FALSE,25,FALSE,Ford,FALSE,360,FALSE,Venus,TRUE,Mikhail Gorbachev,TRUE,In trees,TRUE,King Blue,FALSE,Continental Shelf,TRUE,Republic,FALSE,Penicillin,TRUE,Iron,TRUE,Colorado River,FALSE,In the throat,TRUE,Siberia,TRUE,Jupiter,TRUE,Handel,FALSE,Air pressure,TRUE,Keratin,TRUE,France,TRUE,19,"Psychology
",ENGLISH,1,1st year,I don't remember,I don't remember,To see if we paid attention to the area it was focused on?,0,NA,0,NA,Nope,0,75,20,40,7,18,0,60,60,CANADA,2,0
20170310-143053,70,F,1,professor,"As a university professor, I would take the night to prepare my lecture notes and slides for the following morning. I would be engaging and pleasant. When I assign due dates for students, I will make sure they do not have conflicting assignments. I would want them to do as well as they possibly can and not worry about other courses. ",Zaire,FALSE,Morse Code,FALSE,Capybara,TRUE,Mars,FALSE,6,FALSE,Bangledesh,FALSE,15,FALSE,Sweeney Todd,FALSE,Brass,FALSE,Pillar,FALSE,Cyclones,FALSE,21,TRUE,Mitsubishi,FALSE,360,FALSE,Venus,TRUE,Boris Yeltsin,FALSE,In rivers,FALSE,Blue Knight,FALSE,Continental Rise,FALSE,Democracy,FALSE,X Rays,FALSE,Brass,FALSE,Colorado River,FALSE,In the throat,TRUE,Ukraine,FALSE,Neptune,FALSE,Tchaikovsky,TRUE,Air temperature,FALSE,Lecithin,FALSE,Greece,FALSE,18,Biology,ENGLISH,1,1st year,Being a professor,Multiple Choice Questions,no idea,1,They're expected to know the answers to these questions because they're professors,0,NA,no,0,70,20,50,15,5,0,16.66666667,16.66666667,CANADA,2,0
20170310-142919,71,F,1,professor,"As a university professor I go to the university each day. I begin by sitting in my office, organizing my class presentation for the day, correcting assignments when they are passed in, and when I have time I will sit down and do research in my particular area of study. I also have a lot of meetings with other professors where we try to improve things that seem to be inadequate among students or courses. Since I am a university professor, I am very organized, enjoy research and learning new things, I am passionate about academics and the progression of research and new knowledge, I hope to instill thi",Botswana,TRUE,ASCII,TRUE,Muskrat,FALSE,Mars,FALSE,15,FALSE,Pakistan,FALSE,15,FALSE,Sweeney Todd,FALSE,Brass,FALSE,Wave,TRUE,Cyclones,FALSE,21,TRUE,Chrysler,FALSE,360,FALSE,Mars,FALSE,Alexander Popov,FALSE,In deserts,FALSE,King Blue,FALSE,Continental Shelf,TRUE,Communist,FALSE,Penicillin,TRUE,Iron,TRUE,Rio Grande,TRUE,In the nose,FALSE,Ukraine,FALSE,Neptune,FALSE,Mozart,FALSE,Air pressure,TRUE,Keratin,TRUE,Spain,FALSE,21,Nutrition,ENGLISH,1,4th year or higher,unsure,Cognitive Psychology,To see whether different your demographics plays a role in your level of intelligence (cognitive) and your perspective on what professors ,1,"If you have a better understanding of what professors do, you will probably also have more knowledge about general facts ",0,NA,"The trivia questions were frustrating, seeing that I didn't know any of the answers",0,85,16,40,15,10,0,33.33333333,33.33333333,CANADA,2,0
20170310-142406,72,F,1,professor,"As a university professor, I have a huge passion not only for teaching but as well as the the research and findings required to teach this subject, in my particular case it is Psychology. My work tends to follow me home as well as wherever i go and I find myself constantly making refernces to what I am teaching my students in class in my home life to my wife and children. Even the most scientific psychological explanations can be taught in a simple way that even my younger children can understand and relate to. In my free time you can find me at the newly renovated Halifax Central Library where I like to get a cup of coffee and do as much rese",Zimbabwe,FALSE,HTML,FALSE,Capybara,TRUE,Earth,TRUE,15,FALSE,Pakistan,FALSE,12,TRUE,Sweeney Todd,FALSE,Bronze,TRUE,Iceberg,FALSE,Isotherms,FALSE,21,TRUE,Mitsubishi,FALSE,360,FALSE,Saturn,FALSE,Alexander Popov,FALSE,In trees,TRUE,Blue Knight,FALSE,Continental Slope,FALSE,Communist,FALSE,Penicillin,TRUE,Copper,FALSE,Rio Rojo,FALSE,In the throat,TRUE,Siberia,TRUE,Jupiter,TRUE,Tchaikovsky,TRUE,Relative humidity,FALSE,Keratin,TRUE,Greece,FALSE,19,Sociology,ENGLISH,1,2nd year,cognitive,cognitive,no idea,0,NA,0,NA,no,0,50,18,32,13,12,0,40,40,CANADA,2,0
